pool_seed,random_seed,pool_group_count,pool_size,method,batch_size,risk_budget_per_item,cost_budget_per_item,selected_candidate_ids,full_batch,full_batch_status,selection_event_count,stop_event_count,selected_count,hits,hit_fraction,total_proxy_cost,proxy_cost_normalized_yield,risk_used,mean_predicted_success,jaccard_to_full_test_selection
5,,86,93,cost_aware,5,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00431_ZASJAG"",""mofsimplify_solvent_val_00348_ZUQMAB""]",False,stopped_before_requested_batch,2,1,2,2,1,2.6797149999999998,0.74634800000000001,1.4432739999999999,0.54919899999999999,1
5,,86,93,portfolio_batch,5,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00021_BADYAJ"",""mofsimplify_solvent_test_00327_SERWAP""]",False,stopped_before_requested_batch,2,1,2,1,0.5,3.7157559999999998,0.26912399999999997,1.240078,0.67123699999999997,0.33333333333333331
5,0,86,93,random_baseline,5,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00226_MUTNAQ"",""mofsimplify_solvent_test_00335_TACJIS""]",False,stopped_before_requested_batch,2,1,2,2,1,3.4716469999999999,0.57609500000000002,1.492292,0.50689099999999998,0
5,1,86,93,random_baseline,5,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00297_QOKCID"",""mofsimplify_solvent_test_00006_AGUWUV""]",False,stopped_before_requested_batch,2,1,2,1,0.5,3.0726659999999999,0.32545000000000002,1.4693069999999999,0.52723600000000004,0
5,2,86,93,random_baseline,5,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00197_LEDWUN"",""mofsimplify_solvent_val_00245_REWNEO01""]",False,stopped_before_requested_batch,2,1,2,2,1,3.522008,0.56785799999999997,1.496221,0.47181099999999998,0
5,3,86,93,random_baseline,5,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_val_00161_LIXWEV"",""mofsimplify_solvent_test_00058_CUYHIO""]",False,stopped_before_requested_batch,2,1,2,1,0.5,3.4578440000000001,0.28919800000000001,1.5564530000000001,0.42600100000000002,0
5,4,86,93,random_baseline,5,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_val_00260_SEVLEM"",""mofsimplify_solvent_test_00161_JEJWOL""]",False,stopped_before_requested_batch,2,1,2,2,1,5.4538289999999998,0.36671500000000001,1.3472729999999999,0.61284499999999997,0
5,5,86,93,random_baseline,5,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00381_WAQQUB"",""mofsimplify_solvent_val_00100_GUPBEZ02""]",False,stopped_before_requested_batch,2,1,2,2,1,7.400671,0.27024599999999999,1.4903010000000001,0.480765,0
5,6,86,93,random_baseline,5,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00006_AGUWUV"",""mofsimplify_solvent_test_00352_UBOGAV""]",False,stopped_before_requested_batch,2,1,2,1,0.5,2.9590239999999999,0.337949,1.5093430000000001,0.48957200000000001,0
5,7,86,93,random_baseline,5,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00268_PACGIM"",""mofsimplify_solvent_val_00260_SEVLEM""]",False,stopped_before_requested_batch,2,1,2,1,0.5,5.4911669999999999,0.182111,1.407978,0.57540800000000003,0
5,8,86,93,random_baseline,5,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_val_00261_SIYXIH10"",""mofsimplify_solvent_test_00356_ULASAD""]",False,stopped_before_requested_batch,2,1,2,1,0.5,3.5390229999999998,0.28256399999999998,1.49807,0.43404700000000002,0
5,9,86,93,random_baseline,5,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00325_SARNOQ"",""mofsimplify_solvent_val_00261_SIYXIH10""]",False,stopped_before_requested_batch,2,1,2,1,0.5,3.1415299999999999,0.31831599999999999,1.4471480000000001,0.545122,0
6,,86,95,top_score,5,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00036_BUPVEP"",""mofsimplify_solvent_test_00015_AVILEY""]",False,stopped_before_requested_batch,2,1,2,2,1,4.0425950000000004,0.49473200000000001,1.2235879999999999,0.68029700000000004,0
6,,86,95,uncertainty,5,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00073_DUPVER"",""mofsimplify_solvent_val_00177_MOYYEF""]",False,stopped_before_requested_batch,2,1,2,1,0.5,2.9792329999999998,0.33565699999999998,1.500186,0.49976100000000001,0
6,,86,95,cost_aware,5,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00075_EBIJAC"",""mofsimplify_solvent_test_00384_WILHIK""]",False,stopped_before_requested_batch,2,1,2,2,1,2.7510500000000002,0.72699499999999995,1.4303539999999999,0.55935699999999999,0
6,,86,95,portfolio_batch,5,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00036_BUPVEP"",""mofsimplify_solvent_test_00015_AVILEY""]",False,stopped_before_requested_batch,2,1,2,2,1,4.0425950000000004,0.49473200000000001,1.2235879999999999,0.68029700000000004,0
6,0,86,95,random_baseline,5,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_val_00048_DUDZOT"",""mofsimplify_solvent_test_00075_EBIJAC""]",False,stopped_before_requested_batch,2,1,2,2,1,2.881516,0.694079,1.466188,0.52962200000000004,0
6,1,86,95,random_baseline,5,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00104_FUYCEJ"",""mofsimplify_solvent_test_00217_MIBMER""]",False,stopped_before_requested_batch,2,1,2,2,1,3.107113,0.64368400000000003,1.4845219999999999,0.51113500000000001,0
