seed,method,batch_size,risk_budget_per_item,cost_budget_per_item,selected_candidate_ids,full_batch,full_batch_status,selection_event_count,stop_event_count,selected_count,hits,hit_fraction,total_proxy_cost,proxy_cost_normalized_yield,risk_used,mean_predicted_success
73,random_baseline,20,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00297_QOKCID"",""mofsimplify_solvent_test_00041_CANYIB"",""mofsimplify_solvent_test_00258_OKUTAR"",""mofsimplify_solvent_val_00290_VACLIX"",""mofsimplify_solvent_val_00046_DUBBEI"",""mofsimplify_solvent_val_00271_TIXCIO"",""mofsimplify_solvent_test_00411_XUVQOW"",""mofsimplify_solvent_test_00431_ZASJAG"",""mofsimplify_solvent_test_00201_LIFSEA"",""mofsimplify_solvent_test_00021_BADYAJ""]",False,stopped_before_requested_batch,10,1,10,8,0.80000000000000004,17.725047,0.45133899999999999,6.9447489999999998,0.57911000000000001
74,random_baseline,20,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_val_00203_ORANAY"",""mofsimplify_solvent_test_00361_UQOWUU"",""mofsimplify_solvent_val_00342_ZAGHAT"",""mofsimplify_solvent_test_00058_CUYHIO"",""mofsimplify_solvent_test_00352_UBOGAV"",""mofsimplify_solvent_test_00196_LEDPIU"",""mofsimplify_solvent_test_00252_OGAXUR"",""mofsimplify_solvent_test_00178_KIDXUR"",""mofsimplify_solvent_val_00090_GARQAU""]",False,stopped_before_requested_batch,9,1,9,7,0.77777799999999997,14.419001,0.48547099999999999,6.734502,0.499608
75,random_baseline,20,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00186_KIYMIP"",""mofsimplify_solvent_val_00219_PAMHIW"",""mofsimplify_solvent_val_00203_ORANAY"",""mofsimplify_solvent_val_00171_MAPHAP"",""mofsimplify_solvent_test_00394_XADDUD"",""mofsimplify_solvent_test_00178_KIDXUR"",""mofsimplify_solvent_val_00333_YEGKOM"",""mofsimplify_solvent_test_00201_LIFSEA"",""mofsimplify_solvent_test_00238_NEGZUW""]",False,stopped_before_requested_batch,9,1,9,2,0.222222,14.23715,0.14047799999999999,6.6368070000000001,0.51677200000000001
76,random_baseline,20,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00094_EXEWIO"",""mofsimplify_solvent_test_00283_QAKFIU"",""mofsimplify_solvent_test_00036_BUPVEP"",""mofsimplify_solvent_test_00431_ZASJAG"",""mofsimplify_solvent_val_00348_ZUQMAB"",""mofsimplify_solvent_test_00197_LEDWUN"",""mofsimplify_solvent_test_00413_XUYXAR"",""mofsimplify_solvent_test_00221_MOYYIJ"",""mofsimplify_solvent_test_00390_WORREC""]",False,stopped_before_requested_batch,9,1,9,7,0.77777799999999997,13.692928999999999,0.51121300000000003,6.6146669999999999,0.50978800000000002
77,random_baseline,20,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_val_00076_FATQID"",""mofsimplify_solvent_test_00259_OKUTEV"",""mofsimplify_solvent_test_00152_IMEDOV"",""mofsimplify_solvent_test_00077_EJAXIW"",""mofsimplify_solvent_test_00280_POMMAH"",""mofsimplify_solvent_val_00258_SENVIR"",""mofsimplify_solvent_test_00338_TEBSAW"",""mofsimplify_solvent_val_00318_XADDAJ"",""mofsimplify_solvent_test_00413_XUYXAR""]",False,stopped_before_requested_batch,9,1,9,4,0.44444400000000001,14.736088000000001,0.27144200000000002,6.5738880000000002,0.52688599999999997
78,random_baseline,20,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00232_NALYEG"",""mofsimplify_solvent_test_00006_AGUWUV"",""mofsimplify_solvent_val_00200_OMAMEU"",""mofsimplify_solvent_test_00381_WAQQUB"",""mofsimplify_solvent_val_00099_GUKFEY"",""mofsimplify_solvent_test_00058_CUYHIO"",""mofsimplify_solvent_val_00191_NUNCEG"",""mofsimplify_solvent_test_00316_RIWMUH"",""mofsimplify_solvent_val_00048_DUDZOT""]",False,stopped_before_requested_batch,9,1,9,5,0.55555600000000005,16.747153999999998,0.29855799999999999,6.7314550000000004,0.49572699999999997
79,random_baseline,20,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_val_00118_IPIHIA"",""mofsimplify_solvent_test_00384_WILHIK"",""mofsimplify_solvent_test_00358_UMEKEE"",""mofsimplify_solvent_val_00082_FIFPAM"",""mofsimplify_solvent_test_00431_ZASJAG"",""mofsimplify_solvent_test_00381_WAQQUB"",""mofsimplify_solvent_val_00313_WOZGUP"",""mofsimplify_solvent_val_00048_DUDZOT"",""mofsimplify_solvent_test_00137_HOMRIL""]",False,stopped_before_requested_batch,9,1,9,9,1,14.220933,0.63287000000000004,6.6634729999999998,0.50938499999999998
80,random_baseline,20,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00376_VUMCEM"",""mofsimplify_solvent_test_00232_NALYEG"",""mofsimplify_solvent_val_00013_AVIPAX"",""mofsimplify_solvent_val_00038_DAMYOI"",""mofsimplify_solvent_test_00206_LUYSEF"",""mofsimplify_solvent_val_00058_ECEZAO01"",""mofsimplify_solvent_test_00034_BOWNUY"",""mofsimplify_solvent_test_00123_GUKYUI"",""mofsimplify_solvent_val_00262_SOCNAB""]",False,stopped_before_requested_batch,9,1,9,5,0.55555600000000005,15.462205000000001,0.32336900000000002,6.6367690000000001,0.51720900000000003
81,random_baseline,20,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_val_00076_FATQID"",""mofsimplify_solvent_test_00015_AVILEY"",""mofsimplify_solvent_val_00056_EBUREA"",""mofsimplify_solvent_val_00231_QITZIE"",""mofsimplify_solvent_test_00176_KEWBUL"",""mofsimplify_solvent_test_00381_WAQQUB"",""mofsimplify_solvent_test_00004_ACOLOV"",""mofsimplify_solvent_test_00138_HOVGIK"",""mofsimplify_solvent_val_00184_NEXVET"",""mofsimplify_solvent_val_00290_VACLIX""]",False,stopped_before_requested_batch,10,1,10,8,0.80000000000000004,16.606983,0.48172500000000001,6.9976149999999997,0.57244300000000004
82,random_baseline,20,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00221_MOYYIJ"",""mofsimplify_solvent_test_00435_ZISFEO"",""mofsimplify_solvent_test_00155_IYUROK"",""mofsimplify_solvent_test_00327_SERWAP"",""mofsimplify_solvent_test_00387_WOHZAU"",""mofsimplify_solvent_val_00219_PAMHIW"",""mofsimplify_solvent_test_00414_YARBAW"",""mofsimplify_solvent_test_00413_XUYXAR"",""mofsimplify_solvent_test_00196_LEDPIU""]",False,stopped_before_requested_batch,9,1,9,4,0.44444400000000001,13.593344,0.29426200000000002,6.589575,0.52629800000000004
83,random_baseline,20,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00244_NIRDAT"",""mofsimplify_solvent_val_00311_WEFCAN"",""mofsimplify_solvent_test_00083_ENOSAD"",""mofsimplify_solvent_val_00058_ECEZAO01"",""mofsimplify_solvent_val_00294_VAYWEZ"",""mofsimplify_solvent_test_00152_IMEDOV"",""mofsimplify_solvent_test_00002_ACOLEL"",""mofsimplify_solvent_val_00295_VAYWID"",""mofsimplify_solvent_test_00006_AGUWUV""]",False,stopped_before_requested_batch,9,1,9,3,0.33333299999999999,14.913683000000001,0.201158,6.8063500000000001,0.482599
84,random_baseline,20,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00176_KEWBUL"",""mofsimplify_solvent_test_00232_NALYEG"",""mofsimplify_solvent_val_00177_MOYYEF"",""mofsimplify_solvent_test_00371_VEHPUU"",""mofsimplify_solvent_test_00065_DIKJUD"",""mofsimplify_solvent_test_00244_NIRDAT"",""mofsimplify_solvent_test_00058_CUYHIO"",""mofsimplify_solvent_test_00358_UMEKEE"",""mofsimplify_solvent_val_00315_WURNOO""]",False,stopped_before_requested_batch,9,1,9,5,0.55555600000000005,14.698112999999999,0.34017999999999998,6.8530790000000001,0.47025499999999998
85,random_baseline,20,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00218_MITGUR01"",""mofsimplify_solvent_val_00058_ECEZAO01"",""mofsimplify_solvent_test_00387_WOHZAU"",""mofsimplify_solvent_test_00036_BUPVEP"",""mofsimplify_solvent_test_00053_COTVOY"",""mofsimplify_solvent_test_00029_BIDPOV"",""mofsimplify_solvent_test_00152_IMEDOV"",""mofsimplify_solvent_test_00037_BUSQEM"",""mofsimplify_solvent_val_00013_AVIPAX""]",False,stopped_before_requested_batch,9,1,9,6,0.66666700000000001,14.653784,0.40945100000000001,6.5816039999999996,0.52410500000000004
86,random_baseline,20,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00407_XOGXAU"",""mofsimplify_solvent_test_00138_HOVGIK"",""mofsimplify_solvent_val_00191_NUNCEG"",""mofsimplify_solvent_val_00180_NATHUO"",""mofsimplify_solvent_val_00161_LIXWEV"",""mofsimplify_solvent_test_00139_YUBQET"",""mofsimplify_solvent_val_00107_HIMSAY"",""mofsimplify_solvent_val_00343_ZAHLEC"",""mofsimplify_solvent_val_00056_EBUREA""]",False,stopped_before_requested_batch,9,1,9,4,0.44444400000000001,14.662946,0.27279599999999998,6.6920919999999997,0.50645300000000004
87,random_baseline,20,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00138_HOVGIK"",""mofsimplify_solvent_test_00094_EXEWIO"",""mofsimplify_solvent_val_00034_COPXOV"",""mofsimplify_solvent_test_00259_OKUTEV"",""mofsimplify_solvent_test_00125_GUVCOP"",""mofsimplify_solvent_val_00180_NATHUO"",""mofsimplify_solvent_test_00222_MUDLON"",""mofsimplify_solvent_test_00037_BUSQEM"",""mofsimplify_solvent_val_00347_ZUKNAW""]",False,stopped_before_requested_batch,9,1,9,5,0.55555600000000005,14.166829,0.352937,6.6461949999999996,0.50918200000000002
88,random_baseline,20,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00045_CEFLEF"",""mofsimplify_solvent_val_00210_OVIWIA"",""mofsimplify_solvent_test_00390_WORREC"",""mofsimplify_solvent_test_00214_MAYJOM"",""mofsimplify_solvent_test_00197_LEDWUN"",""mofsimplify_solvent_test_00200_LIFSAW"",""mofsimplify_solvent_test_00352_UBOGAV"",""mofsimplify_solvent_test_00196_LEDPIU"",""mofsimplify_solvent_test_00038_BUSQIQ""]",False,stopped_before_requested_batch,9,1,9,7,0.77777799999999997,15.00362,0.46655400000000002,6.7105839999999999,0.49455700000000002
89,random_baseline,20,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00331_XIMPOA01"",""mofsimplify_solvent_test_00095_EYULOA"",""mofsimplify_solvent_val_00260_SEVLEM"",""mofsimplify_solvent_test_00253_OGECOU"",""mofsimplify_solvent_val_00033_COJHIT"",""mofsimplify_solvent_test_00226_MUTNAQ"",""mofsimplify_solvent_val_00161_LIXWEV"",""mofsimplify_solvent_val_00038_DAMYOI"",""mofsimplify_solvent_test_00232_NALYEG""]",False,stopped_before_requested_batch,9,1,9,5,0.55555600000000005,16.880410000000001,0.29620099999999999,6.7544339999999998,0.49048000000000003
90,random_baseline,20,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00176_KEWBUL"",""mofsimplify_solvent_val_00341_YUBFOR"",""mofsimplify_solvent_val_00102_HADQUA"",""mofsimplify_solvent_test_00200_LIFSAW"",""mofsimplify_solvent_val_00239_QOXFIU"",""mofsimplify_solvent_test_00058_CUYHIO"",""mofsimplify_solvent_val_00313_WOZGUP"",""mofsimplify_solvent_test_00008_AMOYOR"",""mofsimplify_solvent_test_00073_DUPVER""]",False,stopped_before_requested_batch,9,1,9,6,0.66666700000000001,15.270896,0.39290399999999998,6.6666309999999998,0.50943899999999998
91,random_baseline,20,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00232_NALYEG"",""mofsimplify_solvent_val_00281_UJEFOE01"",""mofsimplify_solvent_val_00333_YEGKOM"",""mofsimplify_solvent_test_00376_VUMCEM"",""mofsimplify_solvent_val_00107_HIMSAY"",""mofsimplify_solvent_test_00297_QOKCID"",""mofsimplify_solvent_test_00288_QERWAL"",""mofsimplify_solvent_val_00285_UNABIV"",""mofsimplify_solvent_test_00052_COTVIS""]",False,stopped_before_requested_batch,9,1,9,5,0.55555600000000005,15.053146999999999,0.33215600000000001,6.780443,0.48128799999999999
92,random_baseline,20,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00017_AVUJIL"",""mofsimplify_solvent_test_00136_HELDOT"",""mofsimplify_solvent_test_00411_XUVQOW"",""mofsimplify_solvent_val_00090_GARQAU"",""mofsimplify_solvent_test_00041_CANYIB"",""mofsimplify_solvent_val_00323_XAPTEQ"",""mofsimplify_solvent_test_00002_ACOLEL"",""mofsimplify_solvent_val_00316_WUSLED"",""mofsimplify_solvent_test_00153_INIXOT""]",False,stopped_before_requested_batch,9,1,9,6,0.66666700000000001,15.487195,0.38741700000000001,6.6164509999999996,0.52276400000000001
93,random_baseline,20,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00407_XOGXAU"",""mofsimplify_solvent_test_00431_ZASJAG"",""mofsimplify_solvent_test_00139_YUBQET"",""mofsimplify_solvent_test_00073_DUPVER"",""mofsimplify_solvent_val_00269_TEYLIU"",""mofsimplify_solvent_test_00021_BADYAJ"",""mofsimplify_solvent_val_00260_SEVLEM"",""mofsimplify_solvent_test_00010_ANEHEI"",""mofsimplify_solvent_test_00381_WAQQUB"",""mofsimplify_solvent_test_00036_BUPVEP""]",False,stopped_before_requested_batch,10,1,10,9,0.90000000000000002,17.822030000000002,0.50499300000000003,6.9949450000000004,0.57215499999999997
94,random_baseline,20,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_val_00058_ECEZAO01"",""mofsimplify_solvent_val_00260_SEVLEM"",""mofsimplify_solvent_test_00413_XUYXAR"",""mofsimplify_solvent_test_00259_OKUTEV"",""mofsimplify_solvent_val_00318_XADDAJ"",""mofsimplify_solvent_test_00221_MOYYIJ"",""mofsimplify_solvent_test_00044_CAYKEU"",""mofsimplify_solvent_val_00059_EDIKIL"",""mofsimplify_solvent_val_00141_KEGZOL""]",False,stopped_before_requested_batch,9,1,9,5,0.55555600000000005,16.791505000000001,0.29776999999999998,6.5821930000000002,0.50631400000000004
95,random_baseline,20,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00017_AVUJIL"",""mofsimplify_solvent_test_00075_EBIJAC"",""mofsimplify_solvent_val_00076_FATQID"",""mofsimplify_solvent_test_00381_WAQQUB"",""mofsimplify_solvent_test_00040_CAHQOS"",""mofsimplify_solvent_val_00238_QOPPOC"",""mofsimplify_solvent_test_00045_CEFLEF"",""mofsimplify_solvent_val_00342_ZAGHAT"",""mofsimplify_solvent_test_00010_ANEHEI""]",False,stopped_before_requested_batch,9,1,9,8,0.88888900000000004,15.374712000000001,0.52033499999999999,6.6992120000000002,0.50012900000000005
96,random_baseline,20,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00298_QUBWIU"",""mofsimplify_solvent_test_00226_MUTNAQ"",""mofsimplify_solvent_test_00288_QERWAL"",""mofsimplify_solvent_test_00222_MUDLON"",""mofsimplify_solvent_val_00203_ORANAY"",""mofsimplify_solvent_test_00075_EBIJAC"",""mofsimplify_solvent_test_00388_WOJJOV"",""mofsimplify_solvent_test_00038_BUSQIQ"",""mofsimplify_solvent_test_00386_WODVOB""]",False,stopped_before_requested_batch,9,1,9,7,0.77777799999999997,14.386907000000001,0.48655399999999999,6.5526850000000003,0.53800999999999999
97,random_baseline,20,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_val_00152_KUKPOX"",""mofsimplify_solvent_test_00196_LEDPIU"",""mofsimplify_solvent_val_00100_GUPBEZ02"",""mofsimplify_solvent_test_00015_AVILEY"",""mofsimplify_solvent_test_00095_EYULOA"",""mofsimplify_solvent_test_00058_CUYHIO"",""mofsimplify_solvent_test_00054_COTVUE"",""mofsimplify_solvent_test_00414_YARBAW"",""mofsimplify_solvent_test_00197_LEDWUN""]",False,stopped_before_requested_batch,9,1,9,7,0.77777799999999997,17.941935999999998,0.39014700000000002,6.6863450000000002,0.491122
98,random_baseline,20,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_val_00318_XADDAJ"",""mofsimplify_solvent_test_00394_XADDUD"",""mofsimplify_solvent_test_00232_NALYEG"",""mofsimplify_solvent_test_00326_SEGBIR"",""mofsimplify_solvent_test_00053_COTVOY"",""mofsimplify_solvent_val_00082_FIFPAM"",""mofsimplify_solvent_val_00152_KUKPOX"",""mofsimplify_solvent_val_00285_UNABIV"",""mofsimplify_solvent_test_00435_ZISFEO""]",False,stopped_before_requested_batch,9,1,9,5,0.55555600000000005,14.359425999999999,0.34820299999999998,6.8111600000000001,0.47242099999999998
99,random_baseline,20,0.34999999999999998,2.3989165637663223,"[""mofsimplify_solvent_test_00407_XOGXAU"",""mofsimplify_solvent_test_00052_COTVIS"",""mofsimplify_solvent_test_00246_OCAWAT"",""mofsimplify_solvent_test_00093_EWESAC"",""mofsimplify_solvent_val_00180_NATHUO"",""mofsimplify_solvent_test_00053_COTVOY"",""mofsimplify_solvent_test_00390_WORREC"",""mofsimplify_solvent_test_00413_XUYXAR"",""mofsimplify_solvent_test_00411_XUVQOW""]",False,stopped_before_requested_batch,9,1,9,8,0.88888900000000004,14.456866,0.55337000000000003,6.7099919999999997,0.505467
