candidate_id,model_split,raw_split,raw_source_file,raw_source_row,raw_refcode,thermal_T,f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-0-all,mc-I-1-all,mc-I-2-all,mc-I-3-all,mc-T-0-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,D_mc-chi-0-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-0-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-I-0-all,D_mc-I-1-all,D_mc-I-2-all,D_mc-I-3-all,D_mc-T-0-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-0-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all,f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,lc-chi-0-all,lc-chi-1-all,lc-chi-2-all,lc-chi-3-all,lc-Z-0-all,lc-Z-1-all,lc-Z-2-all,lc-Z-3-all,lc-I-0-all,lc-I-1-all,lc-I-2-all,lc-I-3-all,lc-T-0-all,lc-T-1-all,lc-T-2-all,lc-T-3-all,lc-S-0-all,lc-S-1-all,lc-S-2-all,lc-S-3-all,lc-alpha-0-all,lc-alpha-1-all,lc-alpha-2-all,lc-alpha-3-all,D_lc-chi-0-all,D_lc-chi-1-all,D_lc-chi-2-all,D_lc-chi-3-all,D_lc-Z-0-all,D_lc-Z-1-all,D_lc-Z-2-all,D_lc-Z-3-all,D_lc-I-0-all,D_lc-I-1-all,D_lc-I-2-all,D_lc-I-3-all,D_lc-T-0-all,D_lc-T-1-all,D_lc-T-2-all,D_lc-T-3-all,D_lc-S-0-all,D_lc-S-1-all,D_lc-S-2-all,D_lc-S-3-all,D_lc-alpha-0-all,D_lc-alpha-1-all,D_lc-alpha-2-all,D_lc-alpha-3-all,func-chi-0-all,func-chi-1-all,func-chi-2-all,func-chi-3-all,func-Z-0-all,func-Z-1-all,func-Z-2-all,func-Z-3-all,func-I-0-all,func-I-1-all,func-I-2-all,func-I-3-all,func-T-0-all,func-T-1-all,func-T-2-all,func-T-3-all,func-S-0-all,func-S-1-all,func-S-2-all,func-S-3-all,func-alpha-0-all,func-alpha-1-all,func-alpha-2-all,func-alpha-3-all,D_func-chi-0-all,D_func-chi-1-all,D_func-chi-2-all,D_func-chi-3-all,D_func-Z-0-all,D_func-Z-1-all,D_func-Z-2-all,D_func-Z-3-all,D_func-I-0-all,D_func-I-1-all,D_func-I-2-all,D_func-I-3-all,D_func-T-0-all,D_func-T-1-all,D_func-T-2-all,D_func-T-3-all,D_func-S-0-all,D_func-S-1-all,D_func-S-2-all,D_func-S-3-all,D_func-alpha-0-all,D_func-alpha-1-all,D_func-alpha-2-all,D_func-alpha-3-all,Df,Di,Dif,GPOAV,GPONAV,GPOV,GSA,POAV,POAV_vol_frac,PONAV,PONAV_vol_frac,VPOV,VSA,cell_v
mofsimplify_thermal_train_01149_GOBSUM,train,train,MOFSimplify-main/model/thermal/ANN/train.csv,1149,GOBSUM,428.28994779999999,498.23919999999998,1093.0188000000001,2517.5608000000002,3269.5608000000002,6970,17352,29096,33964,58,148,284,412,448,1304,2212,2696,38.794800000000002,107.0244,194.24440000000001,268.44600000000003,3.5344000000000002,33.990400000000001,33.476533330000002,83.609866670000002,729,1134,1944,2358,1,5.3333333329999997,7.3333333329999997,16,28.666666670000001,71.333333330000002,146,202.66666670000001,1.5875999999999999,4.9223999999999997,7.9379999999999997,13.2216,0,-8.0533333329999994,-4.0199999999999996,-14.393333330000001,0,102,126,344.66666670000001,0,0,0,0,0,15.33333333,12,46.666666669999998,0,2.8133333330000001,2.9399999999999999,9.6666666669999994,117.93035,230.99175,384.06180000000001,449.65654999999998,492.5,972,1407,1317.5,17,34.5,57,71,91.5,228,321,312,7.1481000000000003,16.52805,24.579899999999999,26.474699999999999,11.185600000000001,12.393000000000001,31.3002,25.500399999999999,60.25,67.5,126,94.75,1,1.5,3.75,3.25,3,11.25,16.5,11.25,0.5403,0.85470000000000002,1.670625,1.4000250000000001,34.7575,107.63249999999999,178.72892100000001,153.553921,0,1.0349999999999999,2.2949999999999999,2.5950000000000002,0,2.25,11.25,12,0,0,0,0,0,-2.25,0.75,0,0,-0.044999999999999998,0.52500000000000002,0.51000000000000001,0,-7.4249999999999998,-3.0856650000000001,-4.6606649999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9914100000000001,5.2820400000000003,5.1940299999999997,0.34626699999999999,0,0.346265294,1285.4100000000001,898.505,0.38119999999999998,0,0,0.38119999999999998,1415.0899999999999,2357.04
mofsimplify_thermal_train_01150_KOSMAI,train,train,MOFSimplify-main/model/thermal/ANN/train.csv,1150,KOSMAI,237.7271839,156.1206,351.91199999999998,875.04240000000004,892.06079999999997,2979,7344,13074,9216,18,48,96,108,156,498,840,642,13.116300000000001,37.711799999999997,70.605599999999995,69.291600000000003,3.5344000000000002,32.335999999999999,31.038799999999998,49.838799999999999,729,1080,2268,1674,1,5,7,9,25,70,125,125,1.5875999999999999,4.5990000000000002,8.0261999999999993,8.5302000000000007,0,-7.7999999999999998,-3.3500000000000001,-9.5899999999999999,0,95,105,181,0,0,0,0,0,11,10,20,0,2.6499999999999999,2.4500000000000002,4.5700000000000003,132.70160000000001,231.744,362.6164,434.24299999999999,674,1176,1792,1952,16,32,48,58,80,192,256,250,8.2143999999999995,17.371200000000002,25.2624,28.538599999999999,11.833600000000001,8.7720000000000002,19.58506667,22.99066667,64,48,106.66666669999999,114.66666669999999,1,1,2,2.6666666669999999,1,3,4.6666666670000003,7.3333333329999997,0.53290000000000004,0.56210000000000004,1.104733333,1.4016,28.09,59.890000000000001,98.579999999999998,147.70589430000001,0,0.89000000000000001,1.1866666669999999,2.4900000000000002,0,2,2.6666666669999999,7,0,0,0,0,0,-2,-2.6666666669999999,-4.6666666670000003,0,-0.040000000000000001,-0.053333332999999997,0.026666667000000002,0,-6,-8,-13.73570333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8603100000000001,11.024699999999999,11.024699999999999,0.47728300000000001,0,0.47728478000000002,1242.96,741.73800000000006,0.56699999999999995,0,0,0.56699999999999995,1476.6099999999999,1308.1800000000001
mofsimplify_thermal_train_01151_HOMRIL,train,train,MOFSimplify-main/model/thermal/ANN/train.csv,1151,HOMRIL,310.74163320000002,92.596400000000003,170.24000000000001,240.4392,372.096,1325,2296,3660,2016,13,24,36,48,60,144,180,144,8.8976000000000006,17.52,28.494800000000001,27.719999999999999,3.6099999999999999,23.103999999999999,38.759999999999998,79.647999999999996,841,812,1392,1856,1,4,8,16,16,48,96,112,1.9044000000000001,4.1399999999999997,8.5007999999999999,12.364800000000001,0,-4.5599999999999996,-5.2000000000000002,-11.52,0,88,184,400,0,0,0,0,0,4,8,36,0,2.52,4.8799999999999999,13.119999999999999,165.5496,365.66140000000001,609.86680000000001,636.68100000000004,594,1396,1816,1272,26,54,92,106,146,364,492,452,9.7609999999999992,24.195,35.447600000000001,33.061,9.2416,15.504,31.859200000000001,7.7519999999999998,49,84,112,42,1,2,4,1,4,12,14,8,0.5625,1.155,1.6799999999999999,0.57750000000000001,54.759999999999998,167.24000000000001,176.22522799999999,83.620000000000005,0,0.97999999999999998,1.6799999999999999,0.48999999999999999,0,2,12,1,0,0,0,0,0,-2,1,-2,0,-0.040000000000000001,0.76000000000000001,-0.02,0,-7.7999999999999998,5.7857799999999999,-3.8999999999999999,9.2416,20.869599999999998,38.121600000000001,27.815999999999999,49,112,147,63,1,2.5,5,4,6.5,19.5,28,17.5,0.5625,1.42875,2.2725,1.4099999999999999,54.759999999999998,180.19,288.70522799999998,183.677842,0,0.73499999999999999,2.6600000000000001,3.0099999999999998,0,1.5,14,19,0,0,0,0,0,-1,2,3,0,-0.029999999999999999,0.71999999999999997,1.1200000000000001,0,-5.8499999999999996,-2.0142199999999999,4.77867,4.1049499999999997,8.3253699999999995,8.3234899999999996,0.48769899999999999,0,0.48769877700000003,1604.6800000000001,1451.23,0.40360000000000001,0,0,0.40360000000000001,1327.97,3595.7199999999998
mofsimplify_thermal_train_01152_DUPKAC,train,train,MOFSimplify-main/model/thermal/ANN/train.csv,1152,DUPKAC,440.89995169999997,203.74180000000001,392.16000000000003,843.66600000000005,934.99199999999996,4648,8832,18960,20160,23,56,96,132,152,416,720,864,17.349499999999999,44.091999999999999,76.775999999999996,102.5796,2.7225000000000001,22.704000000000001,20.789999999999999,63.706499999999998,900,960,3240,2700,1,4,6,12,16,40,84,108,1.7161,3.8252000000000002,8.1744000000000003,11.6328,0,-7.1600000000000001,-2.7000000000000002,-18.809999999999999,0,88,72,270,0,0,0,0,0,6,3,21,0,2.3199999999999998,1.6200000000000001,6.8399999999999999,235.46440000000001,490.92599999999999,776.94039999999995,979.49699999999996,988,2112,3088,3300,36,76,120,158,196,492,712,798,15.632400000000001,37.421999999999997,55.877600000000001,65.537400000000005,11.833600000000001,8.7720000000000002,20.605599999999999,17.544,64,48,112,96,1,1,2,2,1,3,4,6,0.53290000000000004,0.56210000000000004,1.095,1.1242000000000001,28.09,59.890000000000001,87.980000000000004,119.78,0,0.89000000000000001,0.89000000000000001,1.78,0,2,2,4,0,0,0,0,0,-2,-2,-4,0,-0.040000000000000001,-0.040000000000000001,-0.080000000000000002,0,-6,-6,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5666599999999997,11.859529999999999,11.85806,1.0043500000000001,0,1.004345831,3130.77,8181.9799999999996,0.65010000000000001,0,0,0.65010000000000001,2026.5,12585.700000000001
mofsimplify_thermal_train_01153_RUYQIN,train,train,MOFSimplify-main/model/thermal/ANN/train.csv,1153,RUYQIN,399.48855040000001,275.15730000000002,497.42399999999998,2096.2847999999999,2121.7919999999999,11223,23616,42558,37728,30,84,210,276,330,1128,1974,2112,23.496600000000001,79.453199999999995,153.51060000000001,195.43559999999999,1.21,30.271999999999998,19.25,54.670000000000002,3249,3648,8550,6612,1,8,8,16,64,160,272,320,2.8561000000000001,9.8696000000000002,13.52,20.1448,0,-18.719999999999999,-8.6999999999999993,-32.100000000000001,0,392,306,796,0,0,0,0,0,44,30,88,0,7.6799999999999997,5.5199999999999996,15.119999999999999,274.87569999999999,559.52099999999996,889.70460000000003,1129.623,1201,2484,3696,4056,40,84,132,174,216,540,780,894,17.8536,41.949599999999997,62.564399999999999,74.503799999999998,11.833600000000001,8.7720000000000002,20.605599999999999,17.544,64,48,112,96,1,1,2,2,1,3,4,6,0.53290000000000004,0.56210000000000004,1.095,1.1242000000000001,28.09,59.890000000000001,87.980000000000004,119.78,0,0.89000000000000001,0.89000000000000001,1.78,0,2,2,4,0,0,0,0,0,-2,-2,-4,0,-0.040000000000000001,-0.040000000000000001,-0.080000000000000002,0,-6,-6,-12,9.2416,23.256,46.512,86.640000000000001,49,126,252,294,1,3,6,12,9,27,54,72,0.5625,1.7324999999999999,3.4649999999999999,5.1299999999999999,54.759999999999998,250.86000000000001,501.72000000000003,701.83568400000001,0,1.47,2.9399999999999999,7.9800000000000004,0,3,6,42,0,0,0,0,0,0,0,12,0,-0.059999999999999998,-0.12,2.1600000000000001,0,-11.699999999999999,-23.399999999999999,-6.0426599999999997,7.4408099999999999,9.7617899999999995,9.7617899999999995,0.392038,0,0.39203714899999997,1125.8599999999999,1002.34,0.45590000000000003,0,0,0.45590000000000003,1309.26,2198.5900000000001
mofsimplify_thermal_train_01154_FALZEY,train,train,MOFSimplify-main/model/thermal/ANN/train.csv,1154,FALZEY,300.27411380000001,68.023099999999999,93.017600000000002,162.852,180.8064,1218.333333,1365.333333,1528,2880,9,16,20,24,36,80,80,48,8.3344666669999992,13.82133333,17.475333330000002,18.571200000000001,1.5043,16.374400000000001,10.4244,49.123199999999997,62.333333330000002,202.66666670000001,380,608,1,4,4,12,16,32,64,80,1.7084666669999999,3.8154666669999999,5.540266667,11.446400000000001,0,-9,-4,-27,0,-6.6666666670000003,-34.666666669999998,-20,0,0,0,0,0,8,0,28,0,2.306666667,0.98666666700000005,6.9199999999999999,52.130499999999998,60.268799999999999,142.00319999999999,0,481,960,768,0,5,8,12,0,20,32,12,0,3.2551999999999999,6.1904000000000003,6.3948,0,11.833600000000001,7.5335999999999999,35.500799999999998,0,64,120,192,0,1,1,3,0,1,4,3,0,0.53290000000000004,0.77380000000000004,1.5987,0,28.09,132.5,84.269999999999996,0,0,1.25,0,0,0,-7,0,0,0,0,0,0,0,-3,0,0,0,-0.33000000000000002,0,0,0,-19.699999999999999,0,0,8.3148499999999999,18.834,17.750399999999999,0,144.5,300,96,0,1,2.5,1.5,0,8.5,10,1.5,0,0.82825000000000004,1.9345000000000001,0.79935,0,326.54500000000002,331.25,42.134999999999998,0,0,-1.875,0,0,0,10.5,0,0,0,0,0,0,0,4.5,0,0,0,0.495,0,0,0,29.550000000000001,0,0,2.52325,10.41764,10.41764,0,0.62364900000000001,0.62364924700000002,0,0,0,1307.1600000000001,0.56530000000000002,0.56530000000000002,0,2312.3299999999999
mofsimplify_thermal_train_01155_FAMQES,train,train,MOFSimplify-main/model/thermal/ANN/train.csv,1155,FAMQES,273.54835159999999,127.89879999999999,244.928,456.1952,525.63199999999995,2338,4480,4832,6016,14,32,48,64,80,192,256,320,10.4436,25.111999999999998,34.054400000000001,43.099200000000003,3.6099999999999999,26.143999999999998,19.379999999999999,45.524000000000001,841,928,696,1624,1,4,4,8,16,32,48,80,1.9044000000000001,4.0296000000000003,4.2504,8.2799999999999994,0,-6.1600000000000001,-2.6000000000000001,-8.7599999999999998,0,84,92,176,0,0,0,0,0,8,4,12,0,2.6000000000000001,2.4399999999999999,5.04,692.23839999999996,1367.6210000000001,2187.9463999999998,2846.5819999999999,3226,6392,9824,11120,94,198,312,420,510,1278,1864,2180,44.378999999999998,102.30459999999999,154.95599999999999,191.37,11.833600000000001,8.7720000000000002,20.605599999999999,17.544,64,48,112,96,1,1,2,2,1,3,4,6,0.53290000000000004,0.56210000000000004,1.095,1.1242000000000001,28.09,59.890000000000001,87.980000000000004,119.78,0,0.89000000000000001,0.89000000000000001,1.78,0,2,2,4,0,0,0,0,0,-2,-2,-4,0,-0.040000000000000001,-0.040000000000000001,-0.080000000000000002,0,-6,-6,-12,10.537599999999999,15.481999999999999,26.471599999999999,39.134,56.5,69.5,143,167,1,2,3,5,5,12,18,26,0.54769999999999996,0.99729999999999996,1.6948000000000001,2.4106999999999998,41.424999999999997,130.24130700000001,194.595,302.37145550000002,0,1.355,1.1799999999999999,3.7749999999999999,0,5,2.5,14.5,0,0,0,0,0,0,-1,-1,0,0.14999999999999999,-0.050000000000000003,0.46000000000000002,0,-5.4535549999999997,-8.8499999999999996,-13.510664999999999,6.5526799999999996,13.92314,13.91521,0.99417699999999998,0,0.99417702699999999,3247.3400000000001,8114.9799999999996,0.67030000000000001,0,0,0.67030000000000001,2189.4499999999998,12106.5
mofsimplify_thermal_train_01156_NERVEL,train,train,MOFSimplify-main/model/thermal/ANN/train.csv,1156,NERVEL,292.63503100000003,214.5804,425.30880000000002,1066.8152,1576.9200000000001,2536,6356,10324,10712,27,60,128,204,200,624,954,960,16.5441,41.2072,77.375,109.0976,3.5344000000000002,41.435200000000002,41.228400000000001,87.401200000000003,729,1269,1890,2484,1,7,9,17,49,126,210,266,1.5875999999999999,6.0354000000000001,8.8452000000000002,14.2254,0,-8.8800000000000008,-5.0099999999999998,-14.529999999999999,0,142,173,367,0,0,0,0,0,31,33,81,0,4.0300000000000002,4.3200000000000003,10.130000000000001,91.283799999999999,176.001,261.86520000000002,273.91500000000002,397,768,1020,894,13,26,38,42,64,150,190,164,5.7332999999999998,12.7666,17.267800000000001,16.594999999999999,10.7536,11.577,24.053266669999999,19.480666670000002,57.75,63,106.16666669999999,93.916666669999998,1,1.4166666670000001,2.8333333330000001,2.4166666669999999,2.25,6.75,9,9.3333333330000006,0.54523333299999999,0.80914166700000001,1.3512500000000001,1.2526583330000001,39.202500000000001,104.61916669999999,148.798845,153.45192249999999,0,0.92749999999999999,1.6274999999999999,1.796666667,0,2,7,5.6666666670000003,0,0,0,0,0,-2,-1.1666666670000001,-2.75,0,-0.040000000000000001,0.27666666699999998,0.095000000000000001,0,-6.75,-4.3392583330000001,-9.0446291670000001,5.9168000000000003,4.3860000000000001,10.3028,8.7720000000000002,32,24,56,48,0.5,0.5,1,1,0.5,1.5,2,3,0.26645000000000002,0.28105000000000002,0.54749999999999999,0.56210000000000004,14.045,29.945,43.990000000000002,59.890000000000001,0,0.44500000000000001,0.44500000000000001,0.89000000000000001,0,1,1,2,0,0,0,0,0,-1,-1,-2,0,-0.02,-0.02,-0.040000000000000001,0,-3,-3,-6,2.5064199999999999,4.9179399999999998,4.9179399999999998,0,0.101809,0.101808914,0,0,0,211.083,0.14380000000000001,0.14380000000000001,0,1467.8900000000001
mofsimplify_thermal_train_01157_QUSRUT,train,train,MOFSimplify-main/model/thermal/ANN/train.csv,1157,QUSRUT,290.95958039999999,721.79240000000004,1309.9476,2936.0583999999999,2687.3568,88464,76048,56416,60160,82,200,316,344,600,1664,1732,1808,68.948800000000006,181.4956,229.01519999999999,237.79759999999999,1.9044000000000001,22.999079999999999,13.372199999999999,32.612160000000003,8464,3569.5999999999999,2097.5999999999999,4618.3999999999996,1,5,3.7999999999999998,8.1999999999999993,25.800000000000001,58.399999999999999,60.399999999999999,110.59999999999999,2.8900000000000001,6.2458,4.9741999999999997,9.6798000000000002,0,-9.766,-4.4459999999999997,-12.316000000000001,0,421.19999999999999,326.80000000000001,704.20000000000005,0,0,0,0,0,14.6,7,19.199999999999999,0,4.8259999999999996,3.5339999999999998,8.2460000000000004,355.49029999999999,663.32600000000002,1126.806,1378.3484000000001,1614.5,2996,4500,4658,45.5,91,151,188,242,587,770,886,20.374549999999999,45.0379,66.595100000000002,78.819599999999994,11.21048442,10.557331169999999,20.414659740000001,24.122205189999999,60.727272730000003,57.81818182,105.2207792,72,1,1.233766234,2.116883117,2.883116883,1.935064935,4.753246753,6.1688311689999997,6.8701298700000004,0.53991298700000001,0.69710000000000005,1.101112987,1.0991662339999999,39.731558440000001,81.814935059999996,99.376184080000002,106.67668690000001,0,0.57792207799999995,0.81051948100000004,2.5433766229999999,0,1.298701299,2.8181818179999998,13.246753249999999,0,0,0,0,0,-1.415584416,-2.1818181820000002,-1.883116883,0,-0.025974026000000001,0.060519481,0.61818181800000005,0,-3.8961038960000001,-3.2549088309999998,-0.45411636399999999,9.5655999999999999,18.527000000000001,45.321899999999999,45.713500000000003,50.875,98.375,191.625,236.125,1,2.375,5.5,5.25,6,20.375,28.125,30.9375,0.55879999999999996,1.350425,2.6043750000000001,2.8795625,51.426250000000003,191.89798020000001,286.27707450000003,337.0886509,0,1.2606250000000001,2.0099999999999998,1.2381249999999999,0,2.875,11.625,3.625,0,0,0,0,0,-1.875,3.1875,-0.5625,0,-0.026249999999999999,0.64249999999999996,0.083750000000000005,0,-9.231694375,0.90005749999999995,-8.283471875,3.7679999999999998,5.9134900000000004,5.9134900000000004,0.094558500000000004,0.0045731699999999997,0.099131558999999994,315.08300000000003,668.18499999999995,0.20469999999999999,32.315800000000003,0.0099000000000000008,0.21460000000000001,682.09100000000001,3264.2199999999998
mofsimplify_thermal_train_01158_EQERIC,train,train,MOFSimplify-main/model/thermal/ANN/train.csv,1158,EQERIC,639.13120890000005,172.03659999999999,365.5172,578.22879999999998,828.26559999999995,2354,4512,7468,6840,24,52,84,112,136,352,532,592,15.9758,35.971600000000002,60.902799999999999,70.761600000000001,3.5344000000000002,22.860800000000001,38.351999999999997,75.782799999999995,729,756,1296,1755,1,4,8,16,16,48,96,128,1.5875999999999999,3.7799999999999998,7.7615999999999996,11.894399999999999,0,-4.6399999999999997,-5.3600000000000003,-10.23,0,80,168,367,0,0,0,0,0,4,8,32,0,2.04,3.9199999999999999,10.720000000000001,196.5471,443.08800000000002,689.45460000000003,683.03399999999999,843,1980,2796,2382,30,66,102,108,168,414,600,588,13.5006,33.217799999999997,48.795000000000002,47.079599999999999,9.2416,15.504,30.6356,11.362,49,84,113.75,54.25,1,2,4,1.5,4,12,15,8,0.5625,1.155,1.77,0.79125000000000001,54.759999999999998,167.24000000000001,217.6520745,112.8631535,0,0.97999999999999998,2.0825,0.82250000000000001,0,2,11.75,2.75,0,0,0,0,0,-2,0.5,-1,0,-0.040000000000000001,0.64000000000000001,0.070000000000000007,0,-7.7999999999999998,0.18755749999999999,-4.1517774999999997,9.2416,15.504,31.433599999999998,22.192,49,84,140,91,1,2,4,3,4,12,18,14,0.5625,1.155,1.9950000000000001,1.4325000000000001,54.759999999999998,167.24000000000001,255.35261399999999,200.592614,0,0.97999999999999998,1.8200000000000001,1.8200000000000001,0,2,8,8,0,0,0,0,0,-2,-1,-1,0,-0.040000000000000001,0.34000000000000002,0.34000000000000002,0,-7.7999999999999998,-4.9071100000000003,-4.9071100000000003,5.1057499999999996,5.6530800000000001,5.5065400000000002,0.34681699999999999,0,0.34681654200000001,1129.6600000000001,765.28700000000003,0.37580000000000002,0,0,0.37580000000000002,1224.0699999999999,2036.4200000000001
mofsimplify_thermal_train_01159_RAZYIC,train,train,MOFSimplify-main/model/thermal/ANN/train.csv,1159,RAZYIC,387.47717239999997,168.6952,371.2448,712.15039999999999,921.15599999999995,15280,28904,48168,48480,24,56,104,136,160,440,728,744,24.700800000000001,61.212000000000003,111.8168,138.75280000000001,3.6099999999999999,21.66,28.462,50.729999999999997,841,3480,2436,4524,1,4,6,10,16,40,80,120,1.9044000000000001,5.9340000000000002,8.0039999999999996,12.3096,0,-3.7999999999999998,-3.5800000000000001,-7.7000000000000002,0,-4,90,134,0,0,0,0,0,6,4,10,0,1.22,2.48,4.8799999999999999,254.13640000000001,613.06240000000003,1158.028,1659.1569999999999,934,2476,4072,5032,42,96,188,274,284,788,1288,1570,16.572199999999999,45.585599999999999,80.391599999999997,105.4594,9.2416,16.993600000000001,23.256,44.384,49,91,126,182,1,2,3,6,4,10,20,32,0.5625,1.1399999999999999,1.7324999999999999,2.8650000000000002,54.759999999999998,138.38,250.86000000000001,401.185228,0,0.48999999999999999,1.47,3.6400000000000001,0,1,3,16,0,0,0,0,0,-1,-4,-4,0,-0.02,-0.059999999999999998,0.68000000000000005,0,-3.8999999999999999,-11.699999999999999,-9.8142200000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2053200000000004,7.8830799999999996,7.8830799999999996,0.32932,0,0.32932149900000002,1031.55,1520.8800000000001,0.4627,0,0,0.4627,1449.3399999999999,3286.9699999999998
mofsimplify_thermal_train_01160_QEVKOS,train,train,MOFSimplify-main/model/thermal/ANN/train.csv,1160,QEVKOS,311.57275829999998,167.8168,385.30880000000002,640.94159999999999,777.87199999999996,16848,32376,47780,48640,26,64,104,128,192,560,820,976,27.197199999999999,75.129599999999996,117.2636,139.82400000000001,4.2632000000000003,21.773066669999999,20.24133333,49.596666669999998,2386,2642,5645.3333329999996,4031.333333,1,4,4.6666666670000003,9.3333333330000006,16,42.666666669999998,69.333333330000002,90.666666669999998,1.9801333329999999,5.4908000000000001,7.9855999999999998,10.8668,0,-2.4133333330000002,-0.86666666699999995,-6.1266666670000003,0,118,30.666666670000001,262,0,0,0,0,0,5.3333333329999997,1.3333333329999999,14.66666667,0,1.7266666669999999,0.81333333299999999,5.2733333330000001,195.76140000000001,442.17000000000002,723.47239999999999,803.11300000000006,714,1728,2360,1984,32,68,112,134,180,452,656,658,12.4672,31.385200000000001,46.848799999999997,48.452599999999997,9.2416,15.504,30.369599999999998,14.44,49,84,105,49,1,2,4,2,4,12,16,10,0.5625,1.155,1.6950000000000001,0.85499999999999998,54.759999999999998,167.24000000000001,205.085228,116.97261399999999,0,0.97999999999999998,2.1699999999999999,1.3300000000000001,0,2,13,7,0,0,0,0,0,-2,0,-1,0,-0.040000000000000001,0.73999999999999999,0.35999999999999999,0,-7.7999999999999998,1.88578,-1.0071099999999999,9.2416,23.256,51.497599999999998,22.192,49,126,161,91,1,3,7,3,9,30,36,21,0.5625,1.7324999999999999,2.8275000000000001,1.4325000000000001,54.759999999999998,250.86000000000001,355.41045600000001,200.592614,0,1.47,4.3399999999999999,1.8200000000000001,0,3,26,8,0,0,0,0,0,-1,9,2,0,-0.059999999999999998,1.48,0.34000000000000002,0,-11.699999999999999,3.77156,-4.9071100000000003,3.9402900000000001,4.71244,4.71244,0.097459599999999993,0,0.097459828999999998,255.452,438.56799999999998,0.18190000000000001,0,0,0.18190000000000001,476.779,2411.04
mofsimplify_thermal_train_01161_KIYMAI,train,train,MOFSimplify-main/model/thermal/ANN/train.csv,1161,KIYMAI,504.59587219999997,122.4838,218.78399999999999,655.91219999999998,447.19999999999999,3544,8064,9864,4736,14,40,70,56,140,464,596,336,13.479799999999999,41.4056,57.347799999999999,37.784799999999997,0.90249999999999997,19.608000000000001,10.592499999999999,16.225999999999999,1444,1824,2356,1520,1,6,5,6,36,96,108,96,3.4224999999999999,8.1029999999999998,9.1204999999999998,8.3989999999999991,0,-14.94,-6.4000000000000004,-11.380000000000001,0,180,128,188,0,0,0,0,0,20,12,20,0,6.7199999999999998,4.3200000000000003,6.5599999999999996,154.40440000000001,306.56099999999998,486.24040000000002,592.68200000000002,694,1392,2080,2264,22,46,72,92,118,294,424,476,10.0678,23.331,34.810400000000001,40.549999999999997,11.833600000000001,8.7720000000000002,20.605599999999999,17.544,64,48,112,96,1,1,2,2,1,3,4,6,0.53290000000000004,0.56210000000000004,1.095,1.1242000000000001,28.09,59.890000000000001,87.980000000000004,119.78,0,0.89000000000000001,0.89000000000000001,1.78,0,2,2,4,0,0,0,0,0,-2,-2,-4,0,-0.040000000000000001,-0.040000000000000001,-0.080000000000000002,0,-6,-6,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9581200000000001,3.94719,3.9422000000000001,0,0.037326100000000001,0.037326145999999998,0,0,0,74.823099999999997,0.049299999999999997,0.049299999999999997,0,1517.71
